timestamp,left_joint_0,left_joint_1,left_joint_2,left_joint_3,left_joint_4,right_joint_0,right_joint_1,right_joint_2,right_joint_3,right_joint_4
0.000,0.42061683535575867,0.09654255211353302,1.3604625463485718,-0.3371855318546295,0.0,0.2429920732975006,-0.15536198019981384,-1.583743929862976,-0.19219918549060822,0.0
0.100,0.8347648978233337,0.46698546409606934,-0.5904669165611267,0.5025795698165894,0.0,0.5340776443481445,-0.6802622079849243,0.9390961527824402,0.47479742765426636,0.0
0.200,0.32885801792144775,0.3760528266429901,-0.9565545916557312,0.6139532327651978,0.0,0.7214837670326233,-0.2560783326625824,0.4323815107345581,0.739692211151123,0.0
0.300,0.38516363501548767,0.45275744795799255,-1.1129896640777588,0.5036880970001221,0.0,0.7255136370658875,-0.17463690042495728,0.3536521792411804,0.778796374797821,0.0
0.400,0.7419145107269287,0.38362884521484375,-0.6960874199867249,0.6555222868919373,0.0,0.6034373044967651,-0.47403451800346375,0.7158588171005249,0.7773866057395935,0.0
0.500,1.1660442352294922,0.2410147786140442,-0.10286703705787659,0.29140332341194153,0.0,0.9381322264671326,-0.10674405097961426,-0.3343939483165741,0.38919544219970703,0.0
0.600,0.4012061357498169,0.0021332192700356245,0.7962449193000793,-0.06813738495111465,0.0,1.0067408084869385,-0.6559496521949768,0.03066287375986576,0.22833716869354248,0.0
0.700,1.2740206718444824,0.9170176982879639,-0.1992885023355484,0.12277796864509583,0.0,0.9219465851783752,-0.2254692167043686,-0.9824851155281067,0.035869158804416656,0.0
0.800,0.48289430141448975,0.19340085983276367,1.447266697883606,-0.3670405447483063,0.0,1.285525918006897,-0.5305718183517456,-0.739760160446167,0.3504396080970764,0.0
0.900,0.8472909331321716,0.38951951265335083,0.9744071364402771,-0.3093640208244324,0.0,1.1065753698349,-0.3993983566761017,-0.8760915398597717,0.4348412752151489,0.0
1.000,0.797562837600708,0.002594584133476019,1.116963505744934,-0.0004993348265998065,0.0,0.9421651363372803,-0.10916189849376678,-0.8015426397323608,0.38591012358665466,0.0
1.100,0.8995353579521179,0.3699442148208618,0.28503215312957764,0.09838194400072098,0.0,0.9036617875099182,-0.5652448534965515,0.1654549539089203,0.256606787443161,0.0
1.200,0.784506618976593,0.4478206932544708,-0.6828757524490356,0.5795832276344299,0.0,0.6697834730148315,-0.37237247824668884,0.6326733827590942,0.7731561660766602,0.0
1.300,0.8698681592941284,0.1757853627204895,-0.3395260274410248,0.46580740809440613,0.0,0.3772677183151245,-0.5464829206466675,1.0129618644714355,0.5429248809814453,0.0
1.400,0.8130210041999817,0.3505922853946686,-0.5608252286911011,0.5673682689666748,0.0,-0.06285969913005829,-0.736454427242279,1.5171937942504883,0.3321360647678375,0.0
1.500,0.8559853434562683,0.17648041248321533,-0.33935752511024475,0.48568040132522583,0.0,-0.0039971377700567245,-0.46023446321487427,0.43640297651290894,0.16550232470035553,0.0
1.600,0.819607675075531,0.32833531498908997,-0.47181761264801025,0.6760751008987427,0.0,-0.9810869693756104,-0.7484590411186218,0.5068298578262329,0.5177258849143982,0.0
1.700,0.8112605214118958,0.3318415582180023,-0.474342942237854,0.662673830986023,0.0,-1.3961509466171265,-1.2794448137283325,0.6953033804893494,-0.06275182217359543,0.0
1.800,0.7368475198745728,0.40710368752479553,-0.6467183828353882,0.544197142124176,0.0,-1.3819955587387085,-1.3267107009887695,0.4515174627304077,-0.19744475185871124,0.0
1.900,0.7110790610313416,0.3721453845500946,-0.6121748685836792,0.39806950092315674,0.0,-1.4676676988601685,-0.805557370185852,0.5221423506736755,0.6930793523788452,0.0
2.000,0.7625112533569336,0.4102270007133484,-0.6902016997337341,0.625255286693573,0.0,-1.5402830839157104,-0.5997159481048584,0.5661611557006836,1.2936285734176636,0.0
2.100,0.7524171471595764,0.43369802832603455,-0.6881294846534729,0.6240254044532776,0.0,-1.0453877449035645,-0.7260559797286987,0.5128371715545654,0.6105204820632935,0.0
2.200,0.7789962291717529,0.42428067326545715,-0.6887500882148743,0.5907029509544373,0.0,0.04385063424706459,-0.3787420988082886,0.46178850531578064,0.3495469093322754,0.0
2.300,0.7774184346199036,0.41016510128974915,-0.6902753114700317,0.6054450273513794,0.0,-0.007523438893258572,-0.7406745553016663,1.5188332796096802,0.3015748858451843,0.0
2.400,0.8029380440711975,0.27308976650238037,-0.43732354044914246,0.7222588658332825,0.0,0.647742748260498,-0.2421877384185791,0.48941972851753235,0.726659893989563,0.0
2.500,0.4338231086730957,0.579348623752594,-0.919269323348999,0.256205290555954,0.0,0.049349162727594376,-0.6708003878593445,1.5070438385009766,0.40534040331840515,0.0
2.600,0.2944697439670563,0.7898499965667725,-0.8983931541442871,0.013359795324504375,0.0,0.21685512363910675,-0.3110720217227936,0.21802929043769836,0.13414983451366425,0.0
2.700,-0.7427700757980347,0.9739558100700378,-1.0974886417388916,0.4618561565876007,0.0,-0.7410180568695068,-0.6779778003692627,0.2154081016778946,0.8309511542320251,0.0
2.800,-1.1562234163284302,0.5183770656585693,0.3381429612636566,0.053443875163793564,0.0,-0.81251060962677,-1.0940518379211426,-0.24217571318149567,-0.13835257291793823,0.0
2.900,-1.1653088331222534,0.34612157940864563,0.29798176884651184,-0.08137340843677521,0.0,-0.9536850452423096,-1.0799281597137451,0.29958802461624146,0.012707303278148174,0.0
3.000,-0.9347307682037354,0.2698860466480255,0.28612709045410156,-0.1268298327922821,0.0,-0.8743193745613098,-0.8908600211143494,0.43516427278518677,0.25652116537094116,0.0
3.100,2.4859585762023926,2.251499891281128,2.119150400161743,-0.8585994243621826,0.0,-0.7866697907447815,-0.5609323978424072,0.29604971408843994,0.5803159475326538,0.0
3.200,0.43986308574676514,0.577876091003418,-0.9419668912887573,0.05839085206389427,0.0,0.007753988727927208,-0.73831707239151,1.539129614830017,0.19315369427204132,0.0
3.300,0.6828456521034241,0.31619706749916077,-0.4781144857406616,0.8160296082496643,0.0,0.7624205350875854,-0.061087433248758316,0.11218826472759247,0.7399042248725891,0.0
3.400,0.8330179452896118,-0.04592239856719971,-0.12518352270126343,0.8033708333969116,0.0,0.8039984703063965,-0.24921390414237976,0.18254555761814117,0.4087229371070862,0.0
3.500,0.9114435911178589,-0.036260973662137985,-0.11874663084745407,0.7029320597648621,0.0,0.9770826697349548,0.03633171692490578,-0.7397350668907166,0.01731356978416443,0.0
3.600,0.8497103452682495,0.04964162036776543,-0.0968034490942955,0.6025387644767761,0.0,1.6463887691497803,-0.6836500763893127,-0.8037253618240356,-0.22480891644954681,0.0
3.700,0.7353721857070923,0.31510478258132935,-0.43849027156829834,0.6327558159828186,0.0,1.2437959909439087,-0.6936993598937988,-1.1313483715057373,-0.4202306866645813,0.0
3.800,0.8725941181182861,0.03408290445804596,-0.12579256296157837,0.6698347330093384,0.0,0.06982522457838058,-1.270166277885437,-0.3710513114929199,-0.11891914159059525,0.0
3.900,0.8609315752983093,-0.072515569627285,-0.08363085240125656,0.7671697735786438,0.0,-0.5310344099998474,-1.0545598268508911,0.03515951707959175,-0.07953809946775436,0.0
4.000,0.762299656867981,0.26611950993537903,-0.4063321352005005,0.5025218725204468,0.0,-0.6740016341209412,-0.4149843454360962,-0.22077161073684692,-0.5436188578605652,0.0
4.100,0.6155316233634949,0.4029920697212219,-0.6417832374572754,0.4273220896720886,0.0,-1.1712092161178589,-0.34841272234916687,0.5547614097595215,-0.07498527318239212,0.0
4.200,0.7262482047080994,0.3721468150615692,-0.5321614146232605,0.7252771258354187,0.0,-0.7296489477157593,-1.1362297534942627,0.1730639934539795,0.31159070134162903,0.0
4.300,0.8529658317565918,-0.07135753333568573,-0.08353997021913528,0.7742581367492676,0.0,0.5270076990127563,-1.2300664186477661,-0.8409025073051453,-0.2756643295288086,0.0
4.400,0.7801190614700317,0.3764089345932007,-0.46280449628829956,0.7148468494415283,0.0,1.7636826038360596,-1.1974434852600098,-1.0540072917938232,-0.35333603620529175,0.0
4.500,0.759493350982666,0.42023995518684387,-0.5701746344566345,0.6431261301040649,0.0,1.7032088041305542,-0.6948500871658325,-0.8711985945701599,-0.09858652949333191,0.0
4.600,0.781731128692627,0.2907446622848511,-0.4123198986053467,0.49944284558296204,0.0,1.6106656789779663,-0.8380787968635559,-0.8659391403198242,-0.2056206911802292,0.0
4.700,0.7429901957511902,0.44766244292259216,-0.6091113090515137,0.6162745356559753,0.0,1.5144271850585938,-0.74313884973526,-0.5460858941078186,-0.039111748337745667,0.0
4.800,0.7633047103881836,0.41322600841522217,-0.5426347851753235,0.6701573133468628,0.0,1.0248997211456299,-0.2522817552089691,-1.0538657903671265,-0.027552656829357147,0.0
4.900,0.7503188252449036,0.4849016070365906,-0.6896708011627197,0.6252659559249878,0.0,0.9500866532325745,-0.013692466542124748,-0.26690804958343506,0.21827003359794617,0.0
5.000,0.8937333226203918,-0.0974879264831543,-0.10201380401849747,0.7363539934158325,0.0,0.7034574151039124,-0.4320247769355774,0.5084640979766846,0.7747264504432678,0.0
5.100,1.1418256759643555,0.2479451298713684,-0.15901397168636322,0.3669482171535492,0.0,0.674166738986969,-0.6031994819641113,0.7890201210975647,0.5716378092765808,0.0
5.200,0.4968581199645996,-0.025089005008339882,1.4017447233200073,-0.4009896218776703,0.0,0.8689403533935547,-0.21723850071430206,0.24752174317836761,0.5992647409439087,0.0
5.300,0.8607484698295593,0.3845903277397156,0.9655894637107849,-0.4396037757396698,0.0,0.8527754545211792,-0.23509907722473145,0.21619896590709686,0.514695942401886,0.0
5.400,0.5106587409973145,0.32007545232772827,1.5112073421478271,-0.5475388169288635,0.0,0.8462504148483276,-0.2607906460762024,0.2827022969722748,0.6160857081413269,0.0
5.500,1.7102303504943848,0.650413990020752,0.6779410243034363,-0.23757493495941162,0.0,0.8425384759902954,-0.24692705273628235,0.2609337866306305,0.6020493507385254,0.0
5.600,0.5255911350250244,0.40817350149154663,1.5717101097106934,-0.62154221534729,0.0,0.8207523226737976,-0.28085845708847046,0.40730205178260803,0.7396337389945984,0.0
5.700,0.30677711963653564,0.48049670457839966,1.8556872606277466,-0.5627751350402832,0.0,0.863336980342865,0.024854255840182304,-0.15110251307487488,0.6116976737976074,0.0
5.800,0.18913450837135315,0.639570951461792,1.397542953491211,-0.544305145740509,0.0,0.7980977296829224,-0.24384966492652893,0.2749814987182617,0.6610552668571472,0.0
5.900,-0.35679659247398376,0.7615142464637756,0.8106292486190796,-0.12997350096702576,0.0,0.7982345223426819,-0.24635973572731018,0.2390710562467575,0.591129720211029,0.0
6.000,-0.9827478528022766,2.026085138320923,-1.4868881702423096,-0.12461616098880768,0.0,0.8126482367515564,-0.2693384885787964,0.3019746243953705,0.6564497351646423,0.0
6.100,-0.8446570038795471,0.6995432376861572,0.49150002002716064,0.35969915986061096,0.0,0.7873430848121643,-0.26583683490753174,0.4087924659252167,0.7757228016853333,0.0
6.200,-1.3232505321502686,0.14815455675125122,0.6224943995475769,0.8074209690093994,0.0,0.8317020535469055,-0.12963363528251648,0.2802991569042206,0.7767910957336426,0.0
6.300,-0.7715972661972046,0.640373706817627,0.5079243779182434,0.18834549188613892,0.0,0.827935516834259,-0.1287560909986496,0.18860438466072083,0.6911078095436096,0.0
6.400,-0.994076132774353,0.7029067277908325,0.4370853900909424,0.8730034232139587,0.0,0.8239848017692566,-0.19480934739112854,0.284222811460495,0.7195194363594055,0.0
6.500,-0.3460075557231903,0.6714493632316589,0.7493138909339905,-0.04718747362494469,0.0,0.8981158137321472,0.09402667731046677,-0.18643128871917725,0.6216248869895935,0.0
6.600,0.8289264440536499,0.36839133501052856,0.9447189569473267,-0.28943565487861633,0.0,0.8721247315406799,-0.0259545911103487,0.16442318260669708,0.731654167175293,0.0
6.700,1.239937663078308,0.3738393783569336,0.6483588814735413,0.3559104800224304,0.0,0.6447475552558899,-0.548796534538269,0.7379475831985474,0.6869276762008667,0.0
6.800,1.2632964849472046,0.8154343962669373,-0.13972511887550354,0.21089959144592285,0.0,0.8416339755058289,-0.08092333376407623,0.10849905014038086,0.5988498330116272,0.0
6.900,0.6179980635643005,0.39190372824668884,-0.6466586589813232,0.3462834060192108,0.0,0.8508607745170593,-0.19924667477607727,0.18145474791526794,0.41135236620903015,0.0
7.000,0.8526937961578369,-0.062380101531744,-0.08900433033704758,0.7678920030593872,0.0,0.9727189540863037,-0.11201638728380203,-0.3174777030944824,0.30215510725975037,0.0
7.100,-0.5258498787879944,0.9579695463180542,1.0395376682281494,-0.5016586780548096,0.0,0.7426746487617493,-0.5397444367408752,-0.7095027565956116,0.34631404280662537,0.0
7.200,1.4897459745407104,0.6773634552955627,1.636074423789978,-0.6862503886222839,0.0,0.4045688807964325,-0.39458781480789185,-1.5392628908157349,0.2974492013454437,0.0
7.300,2.1867523193359375,0.879104733467102,1.2355713844299316,-0.6607335209846497,0.0,-0.20691785216331482,-0.6555282473564148,-0.5290272235870361,0.5506106615066528,0.0
7.400,2.2125141620635986,1.0363836288452148,1.5432672500610352,-0.7020268440246582,0.0,0.7685139179229736,-0.3130394220352173,-1.0364207029342651,0.5239176154136658,0.0
7.500,0.7994577288627625,1.1922706365585327,1.5364141464233398,-0.5624141097068787,0.0,0.5449091196060181,-0.6881771683692932,0.11728254705667496,0.5471155643463135,0.0
7.600,1.0115469694137573,1.2446861267089844,1.7391090393066406,-0.5278308987617493,0.0,0.6033631563186646,-0.4993112087249756,0.09342475980520248,0.7040812373161316,0.0
7.700,0.789193332195282,0.9154233932495117,1.7704397439956665,-0.6492122411727905,0.0,-0.11926988512277603,-0.737076997756958,-0.03489029034972191,0.6826609373092651,0.0
7.800,-0.41696885228157043,0.5550979375839233,1.0866000652313232,-0.6187028884887695,0.0,1.3522783517837524,-0.5454647541046143,-0.765369713306427,0.2514607310295105,0.0
7.900,1.4455852508544922,0.43526315689086914,2.161701202392578,-0.42059168219566345,0.0,1.050305724143982,-0.21322967112064362,-0.8546385765075684,0.30312579870224,0.0
8.000,2.2018954753875732,1.0027074813842773,1.295946478843689,-0.7556201219558716,0.0,0.7887359857559204,-0.012346052564680576,-0.3844861090183258,0.13937167823314667,0.0
8.100,0.9938211441040039,0.27166807651519775,-0.06304793804883957,0.26914137601852417,0.0,1.3289252519607544,-0.31996390223503113,-1.4715865850448608,0.10936685651540756,0.0
8.200,2.2116429805755615,1.1727123260498047,1.327471375465393,-0.7332193851470947,0.0,0.9001381993293762,-0.6201105713844299,0.09411872923374176,0.2852344512939453,0.0
8.300,0.9450769424438477,0.05557908117771149,-0.12074898183345795,0.5192756056785583,0.0,0.76766437292099,-0.13815566897392273,0.17492710053920746,0.7196710109710693,0.0
8.400,0.8065128326416016,0.4717952609062195,-0.47601673007011414,0.6597145795822144,0.0,0.9306002259254456,-0.22815857827663422,0.04424891993403435,0.6317272782325745,0.0
8.500,0.9313670992851257,0.10113391280174255,-0.13010559976100922,0.49423515796661377,0.0,0.8950232267379761,-0.22727727890014648,-0.4978293776512146,-0.08408017456531525,0.0
8.600,0.5740138292312622,0.5140763521194458,-0.6768643260002136,0.4455723762512207,0.0,1.5508339405059814,-0.1224503368139267,-2.35705828666687,-0.3109057545661926,0.0
8.700,0.847260594367981,0.08179793506860733,-0.17662952840328217,0.7141461968421936,0.0,1.1010018587112427,-0.24309027194976807,-0.8723490834236145,0.23664429783821106,0.0
8.800,1.1166571378707886,0.05406665802001953,0.020604049786925316,0.20943953096866608,0.0,0.8061561584472656,0.00557217001914978,0.12597334384918213,0.8026018738746643,0.0
8.900,1.1058754920959473,0.5356022119522095,-0.12152516096830368,0.3179537057876587,0.0,0.7937911748886108,-0.17857100069522858,0.3402651250362396,0.8008015751838684,0.0
9.000,1.1977752447128296,0.876706600189209,1.6763832569122314,-0.5609761476516724,0.0,0.6960311532020569,0.038738515228033066,-0.4071788489818573,0.37991103529930115,0.0
9.100,1.6304632425308228,0.16508746147155762,2.4352035522460938,-0.16364112496376038,0.0,0.75682532787323,-0.08376548439264297,0.19424471259117126,0.8282042741775513,0.0
9.200,1.8189777135849,0.34436488151550293,1.5063426494598389,-0.5274001359939575,0.0,0.7710677981376648,-0.11897820979356766,0.14375993609428406,0.6931699514389038,0.0
9.300,2.1900970935821533,1.3219103813171387,1.3927502632141113,-0.5080602765083313,0.0,0.7558450698852539,-0.1195656806230545,0.15606926381587982,0.7290976047515869,0.0
9.400,1.0219899415969849,0.13157038390636444,0.43511468172073364,0.4738154411315918,0.0,0.9392412900924683,-0.18472304940223694,-0.36245986819267273,0.36972448229789734,0.0
9.500,-1.0072447061538696,2.1161041259765625,-1.8597655296325684,-0.1814946085214615,0.0,1.43813157081604,-0.6699761748313904,-0.8660517334938049,0.21489405632019043,0.0
9.600,-0.553772509098053,0.7790910005569458,0.7245286107063293,-0.08845729380846024,0.0,1.2970590591430664,-1.0828123092651367,-1.0785553455352783,-0.21637660264968872,0.0
9.700,-0.8927887678146362,0.5763484239578247,0.44232434034347534,-0.0573662631213665,0.0,1.9017173051834106,-1.1252366304397583,-1.2727181911468506,-0.5418657064437866,0.0
9.800,-1.2198991775512695,0.3346707224845886,0.27039963006973267,0.5226642489433289,0.0,-0.4693946838378906,-0.9189410209655762,-0.3980247676372528,-0.43816256523132324,0.0
9.900,-1.3131680488586426,0.19861416518688202,0.23890914022922516,0.6188305020332336,0.0,-1.1140117645263672,-0.7390937805175781,0.5045144557952881,0.38158321380615234,0.0
10.000,-1.0296581983566284,0.366129070520401,0.31216534972190857,0.015118562616407871,0.0,-0.5171313285827637,-0.8262673020362854,-0.28806057572364807,-0.37293723225593567,0.0
10.100,-0.9337173700332642,0.6298571228981018,0.4296533167362213,0.20640234649181366,0.0,0.5490869283676147,-1.2250406742095947,-0.878317654132843,-0.3311925530433655,0.0
10.200,-0.6475872993469238,0.7917125225067139,0.6565704345703125,0.023690588772296906,0.0,0.6907791495323181,-1.1450186967849731,-0.9869285225868225,-0.12037910521030426,0.0
10.300,-0.1569311022758484,0.772956132888794,1.282603144645691,-0.43205690383911133,0.0,1.6503151655197144,-0.8779500722885132,-0.933594286441803,-0.04881362244486809,0.0
10.400,1.6047638654708862,0.8073246479034424,0.6999160051345825,-0.12107795476913452,0.0,1.4179767370224,-0.6873002052307129,-0.8773565292358398,0.3082050383090973,0.0
10.500,1.1358931064605713,0.0912652388215065,0.07794319838285446,0.3613981306552887,0.0,0.9751149415969849,-0.4203477203845978,0.32783442735671997,0.53239905834198,0.0
10.600,0.756661593914032,-0.09100161492824554,0.03757067769765854,0.8099930882453918,0.0,0.6620051264762878,-0.5136849284172058,0.7282712459564209,0.6810857057571411,0.0
10.700,0.4359853267669678,0.47821760177612305,-1.0818955898284912,0.6219703555107117,0.0,0.762389600276947,-0.2799055576324463,0.4366353750228882,0.6911317110061646,0.0
10.800,1.0827703475952148,0.4636062681674957,-0.16782943904399872,0.3450276553630829,0.0,1.011364459991455,-0.5020255446434021,0.05777749419212341,0.3131950795650482,0.0
10.900,1.0965726375579834,0.14954787492752075,0.9065271615982056,0.15808172523975372,0.0,0.9855058193206787,-0.20679691433906555,-1.0567739009857178,0.16254758834838867,0.0
11.000,1.0345582962036133,0.1573019027709961,0.42004820704460144,0.42655035853385925,0.0,0.6323673129081726,-0.22352898120880127,-0.44850432872772217,-0.0034097100142389536,0.0
11.100,0.15706120431423187,0.7876476645469666,-1.4948012828826904,0.13670022785663605,0.0,0.005471889395266771,-0.7684050798416138,1.5136828422546387,0.32974573969841003,0.0
11.200,0.3042847812175751,0.8861160278320312,-0.8724499940872192,-0.139828160405159,0.0,0.3510156571865082,-0.38479548692703247,0.17052632570266724,0.040706753730773926,0.0
11.300,0.8737412691116333,1.32957923412323,-0.6970893740653992,-0.41357091069221497,0.0,-0.655929446220398,-0.5339765548706055,0.25136861205101013,0.8828213810920715,0.0
11.400,-0.6404309272766113,0.3313571512699127,0.227900430560112,0.031903062015771866,0.0,-0.038777902722358704,-0.9980668425559998,-0.06120312958955765,-0.5657932162284851,0.0
11.500,-0.9756189584732056,0.43768244981765747,0.37853094935417175,-0.2561984658241272,0.0,-0.988953173160553,-1.524107813835144,0.6320975422859192,-0.23274178802967072,0.0
11.600,-1.2413089275360107,1.3560720682144165,-0.29444098472595215,-0.14693410694599152,0.0,-1.3533997535705566,-1.453518271446228,0.6330381035804749,-0.039201151579618454,0.0
11.700,-2.093173027038574,0.8875322341918945,-1.3640466928482056,0.5793368816375732,0.0,-1.7023191452026367,-0.9253219962120056,0.7446694374084473,0.19360683858394623,0.0
11.800,-0.3889581263065338,0.4372572600841522,-1.6919853687286377,0.4019589424133301,0.0,-0.07403166592121124,-0.5493215918540955,1.5195698738098145,0.3444650173187256,0.0
11.900,0.49193519353866577,0.3864988386631012,-0.6712490916252136,0.5793017745018005,0.0,0.8294928669929504,-0.20153580605983734,0.2895562946796417,0.7131367325782776,0.0
12.000,0.8309750556945801,0.19347935914993286,-0.222067192196846,0.6539111137390137,0.0,0.8076049089431763,-0.38825225830078125,0.2081087827682495,0.38914188742637634,0.0
12.100,0.6166374683380127,0.1976252645254135,-0.29653051495552063,0.9510013461112976,0.0,0.7720733880996704,-0.018878579139709473,0.04995547607541084,0.6569799184799194,0.0
12.200,0.6189990043640137,0.37920212745666504,-0.6207436323165894,0.5646018981933594,0.0,0.7870382070541382,-0.12386369705200195,0.15367767214775085,0.686561644077301,0.0
12.300,1.0336896181106567,0.5465545058250427,-0.11623755097389221,0.3336580693721771,0.0,0.5694603323936462,-0.2449457347393036,-0.4490800201892853,0.0334785133600235,0.0
12.400,0.8228434920310974,0.050376519560813904,1.1265842914581299,-0.10480643808841705,0.0,0.8505709767341614,-0.47900038957595825,-0.6102160811424255,-0.1477126181125641,0.0
12.500,1.3547769784927368,0.15295301377773285,2.618000030517578,-0.28656789660453796,0.0,1.2297329902648926,-0.4409176707267761,-2.618000030517578,-0.2931497395038605,0.0
12.600,1.1130539178848267,0.3702802360057831,-0.2053094357252121,0.32012099027633667,0.0,0.7960360050201416,-0.1328050196170807,-0.43802738189697266,0.010560555383563042,0.0
